cycle,point_idx,thickness_nm,temp_c,pressure,gas_flow,rf_power
51,0,3.7016,362.68,48.46,119.98,299.9
51,1,3.573,362.68,48.46,119.98,299.9
51,2,3.5795,362.68,48.46,119.98,299.9
51,3,3.6631,362.68,48.46,119.98,299.9
51,4,3.5773,362.68,48.46,119.98,299.9
51,5,3.437,362.68,48.46,119.98,299.9
51,6,3.625,362.68,48.46,119.98,299.9
51,7,3.4322,362.68,48.46,119.98,299.9
51,8,3.4379,362.68,48.46,119.98,299.9
51,9,3.4708,362.68,48.46,119.98,299.9
51,10,3.4809,362.68,48.46,119.98,299.9
51,11,3.5784,362.68,48.46,119.98,299.9
51,12,3.5244,362.68,48.46,119.98,299.9
51,13,3.4687,362.68,48.46,119.98,299.9
51,14,3.3832,362.68,48.46,119.98,299.9
51,15,3.3532,362.68,48.46,119.98,299.9
51,16,3.4841,362.68,48.46,119.98,299.9
51,17,3.4659,362.68,48.46,119.98,299.9
51,18,3.3367,362.68,48.46,119.98,299.9
51,19,3.3204,362.68,48.46,119.98,299.9
51,20,3.3872,362.68,48.46,119.98,299.9
51,21,3.1841,362.68,48.46,119.98,299.9
51,22,3.2998,362.68,48.46,119.98,299.9
51,23,3.3831,362.68,48.46,119.98,299.9
51,24,3.4186,362.68,48.46,119.98,299.9
51,25,3.3078,362.68,48.46,119.98,299.9
51,26,3.3704,362.68,48.46,119.98,299.9
51,27,3.3566,362.68,48.46,119.98,299.9
51,28,3.4121,362.68,48.46,119.98,299.9
51,29,3.2189,362.68,48.46,119.98,299.9
51,30,3.3893,362.68,48.46,119.98,299.9
51,31,3.0445,362.68,48.46,119.98,299.9
51,32,2.9317,362.68,48.46,119.98,299.9
51,33,3.1377,362.68,48.46,119.98,299.9
51,34,3.107,362.68,48.46,119.98,299.9
51,35,3.2883,362.68,48.46,119.98,299.9
51,36,3.2684,362.68,48.46,119.98,299.9
51,37,3.0735,362.68,48.46,119.98,299.9
51,38,3.2861,362.68,48.46,119.98,299.9
51,39,3.0952,362.68,48.46,119.98,299.9
51,40,3.1906,362.68,48.46,119.98,299.9
51,41,3.17,362.68,48.46,119.98,299.9
51,42,3.213,362.68,48.46,119.98,299.9
51,43,3.1568,362.68,48.46,119.98,299.9
51,44,3.1376,362.68,48.46,119.98,299.9
51,45,3.1099,362.68,48.46,119.98,299.9
51,46,3.1396,362.68,48.46,119.98,299.9
51,47,3.1221,362.68,48.46,119.98,299.9
51,48,3.0101,362.68,48.46,119.98,299.9
52,0,3.7761,362.85,47.91,119.9,300.0
52,1,3.6439,362.85,47.91,119.9,300.0
52,2,3.6518,362.85,47.91,119.9,300.0
52,3,3.7362,362.85,47.91,119.9,300.0
52,4,3.6495,362.85,47.91,119.9,300.0
52,5,3.5074,362.85,47.91,119.9,300.0
52,6,3.6978,362.85,47.91,119.9,300.0
52,7,3.5002,362.85,47.91,119.9,300.0
52,8,3.507,362.85,47.91,119.9,300.0
52,9,3.5401,362.85,47.91,119.9,300.0
52,10,3.5541,362.85,47.91,119.9,300.0
52,11,3.6505,362.85,47.91,119.9,300.0
52,12,3.5974,362.85,47.91,119.9,300.0
52,13,3.5388,362.85,47.91,119.9,300.0
52,14,3.4508,362.85,47.91,119.9,300.0
52,15,3.4214,362.85,47.91,119.9,300.0
52,16,3.5541,362.85,47.91,119.9,300.0
52,17,3.5359,362.85,47.91,119.9,300.0
52,18,3.4042,362.85,47.91,119.9,300.0
52,19,3.3886,362.85,47.91,119.9,300.0
52,20,3.455,362.85,47.91,119.9,300.0
52,21,3.2476,362.85,47.91,119.9,300.0
52,22,3.3659,362.85,47.91,119.9,300.0
52,23,3.45,362.85,47.91,119.9,300.0
52,24,3.4911,362.85,47.91,119.9,300.0
52,25,3.3742,362.85,47.91,119.9,300.0
52,26,3.4386,362.85,47.91,119.9,300.0
52,27,3.4261,362.85,47.91,119.9,300.0
52,28,3.4814,362.85,47.91,119.9,300.0
52,29,3.2819,362.85,47.91,119.9,300.0
52,30,3.4585,362.85,47.91,119.9,300.0
52,31,3.1053,362.85,47.91,119.9,300.0
52,32,2.991,362.85,47.91,119.9,300.0
52,33,3.2011,362.85,47.91,119.9,300.0
52,34,3.1691,362.85,47.91,119.9,300.0
52,35,3.3569,362.85,47.91,119.9,300.0
52,36,3.3327,362.85,47.91,119.9,300.0
52,37,3.1367,362.85,47.91,119.9,300.0
52,38,3.3528,362.85,47.91,119.9,300.0
52,39,3.1605,362.85,47.91,119.9,300.0
52,40,3.2539,362.85,47.91,119.9,300.0
52,41,3.234,362.85,47.91,119.9,300.0
52,42,3.2765,362.85,47.91,119.9,300.0
52,43,3.2204,362.85,47.91,119.9,300.0
52,44,3.2015,362.85,47.91,119.9,300.0
52,45,3.1725,362.85,47.91,119.9,300.0
52,46,3.2034,362.85,47.91,119.9,300.0
52,47,3.1855,362.85,47.91,119.9,300.0
52,48,3.0692,362.85,47.91,119.9,300.0
53,0,3.8512,362.01,48.25,119.87,300.5
53,1,3.7183,362.01,48.25,119.87,300.5
53,2,3.7247,362.01,48.25,119.87,300.5
53,3,3.8099,362.01,48.25,119.87,300.5
53,4,3.7235,362.01,48.25,119.87,300.5
53,5,3.5766,362.01,48.25,119.87,300.5
53,6,3.7707,362.01,48.25,119.87,300.5
53,7,3.5698,362.01,48.25,119.87,300.5
53,8,3.5749,362.01,48.25,119.87,300.5
53,9,3.6094,362.01,48.25,119.87,300.5
53,10,3.6233,362.01,48.25,119.87,300.5
53,11,3.7216,362.01,48.25,119.87,300.5
53,12,3.667,362.01,48.25,119.87,300.5
53,13,3.6079,362.01,48.25,119.87,300.5
53,14,3.5199,362.01,48.25,119.87,300.5
53,15,3.4903,362.01,48.25,119.87,300.5
53,16,3.6242,362.01,48.25,119.87,300.5
53,17,3.6074,362.01,48.25,119.87,300.5
53,18,3.4687,362.01,48.25,119.87,300.5
53,19,3.4567,362.01,48.25,119.87,300.5
53,20,3.5246,362.01,48.25,119.87,300.5
53,21,3.3113,362.01,48.25,119.87,300.5
53,22,3.4346,362.01,48.25,119.87,300.5
53,23,3.518,362.01,48.25,119.87,300.5
53,24,3.5585,362.01,48.25,119.87,300.5
53,25,3.4411,362.01,48.25,119.87,300.5
53,26,3.5086,362.01,48.25,119.87,300.5
53,27,3.4935,362.01,48.25,119.87,300.5
53,28,3.5499,362.01,48.25,119.87,300.5
53,29,3.3494,362.01,48.25,119.87,300.5
53,30,3.5265,362.01,48.25,119.87,300.5
53,31,3.1692,362.01,48.25,119.87,300.5
53,32,3.0518,362.01,48.25,119.87,300.5
53,33,3.2646,362.01,48.25,119.87,300.5
53,34,3.2305,362.01,48.25,119.87,300.5
53,35,3.4228,362.01,48.25,119.87,300.5
53,36,3.3995,362.01,48.25,119.87,300.5
53,37,3.1997,362.01,48.25,119.87,300.5
53,38,3.4198,362.01,48.25,119.87,300.5
53,39,3.2226,362.01,48.25,119.87,300.5
53,40,3.3186,362.01,48.25,119.87,300.5
53,41,3.2989,362.01,48.25,119.87,300.5
53,42,3.3411,362.01,48.25,119.87,300.5
53,43,3.2847,362.01,48.25,119.87,300.5
53,44,3.2659,362.01,48.25,119.87,300.5
53,45,3.2349,362.01,48.25,119.87,300.5
53,46,3.2672,362.01,48.25,119.87,300.5
53,47,3.2484,362.01,48.25,119.87,300.5
53,48,3.1306,362.01,48.25,119.87,300.5
54,0,3.9265,362.37,48.17,119.86,301.0
54,1,3.7898,362.37,48.17,119.86,301.0
54,2,3.7965,362.37,48.17,119.86,301.0
54,3,3.8852,362.37,48.17,119.86,301.0
54,4,3.7955,362.37,48.17,119.86,301.0
54,5,3.6484,362.37,48.17,119.86,301.0
54,6,3.8433,362.37,48.17,119.86,301.0
54,7,3.6387,362.37,48.17,119.86,301.0
54,8,3.6449,362.37,48.17,119.86,301.0
54,9,3.6787,362.37,48.17,119.86,301.0
54,10,3.6948,362.37,48.17,119.86,301.0
54,11,3.7938,362.37,48.17,119.86,301.0
54,12,3.7382,362.37,48.17,119.86,301.0
54,13,3.6808,362.37,48.17,119.86,301.0
54,14,3.5857,362.37,48.17,119.86,301.0
54,15,3.5582,362.37,48.17,119.86,301.0
54,16,3.6935,362.37,48.17,119.86,301.0
54,17,3.6761,362.37,48.17,119.86,301.0
54,18,3.539,362.37,48.17,119.86,301.0
54,19,3.5234,362.37,48.17,119.86,301.0
54,20,3.5921,362.37,48.17,119.86,301.0
54,21,3.3787,362.37,48.17,119.86,301.0
54,22,3.5003,362.37,48.17,119.86,301.0
54,23,3.5869,362.37,48.17,119.86,301.0
54,24,3.6299,362.37,48.17,119.86,301.0
54,25,3.508,362.37,48.17,119.86,301.0
54,26,3.5753,362.37,48.17,119.86,301.0
54,27,3.557,362.37,48.17,119.86,301.0
54,28,3.6193,362.37,48.17,119.86,301.0
54,29,3.4134,362.37,48.17,119.86,301.0
54,30,3.5952,362.37,48.17,119.86,301.0
54,31,3.2286,362.37,48.17,119.86,301.0
54,32,3.1104,362.37,48.17,119.86,301.0
54,33,3.3255,362.37,48.17,119.86,301.0
54,34,3.2972,362.37,48.17,119.86,301.0
54,35,3.4893,362.37,48.17,119.86,301.0
54,36,3.4656,362.37,48.17,119.86,301.0
54,37,3.2632,362.37,48.17,119.86,301.0
54,38,3.4853,362.37,48.17,119.86,301.0
54,39,3.2838,362.37,48.17,119.86,301.0
54,40,3.385,362.37,48.17,119.86,301.0
54,41,3.3598,362.37,48.17,119.86,301.0
54,42,3.4063,362.37,48.17,119.86,301.0
54,43,3.3494,362.37,48.17,119.86,301.0
54,44,3.3292,362.37,48.17,119.86,301.0
54,45,3.296,362.37,48.17,119.86,301.0
54,46,3.3301,362.37,48.17,119.86,301.0
54,47,3.3112,362.37,48.17,119.86,301.0
54,48,3.1909,362.37,48.17,119.86,301.0
55,0,4.0044,361.86,48.04,119.84,301.1
55,1,3.863,361.86,48.04,119.84,301.1
55,2,3.8682,361.86,48.04,119.84,301.1
55,3,3.9583,361.86,48.04,119.84,301.1
55,4,3.8682,361.86,48.04,119.84,301.1
55,5,3.7166,361.86,48.04,119.84,301.1
55,6,3.9183,361.86,48.04,119.84,301.1
55,7,3.7085,361.86,48.04,119.84,301.1
55,8,3.715,361.86,48.04,119.84,301.1
55,9,3.7528,361.86,48.04,119.84,301.1
55,10,3.7634,361.86,48.04,119.84,301.1
55,11,3.8663,361.86,48.04,119.84,301.1
55,12,3.8107,361.86,48.04,119.84,301.1
55,13,3.7495,361.86,48.04,119.84,301.1
55,14,3.6541,361.86,48.04,119.84,301.1
55,15,3.6263,361.86,48.04,119.84,301.1
55,16,3.7642,361.86,48.04,119.84,301.1
55,17,3.7475,361.86,48.04,119.84,301.1
55,18,3.6062,361.86,48.04,119.84,301.1
55,19,3.5912,361.86,48.04,119.84,301.1
55,20,3.6593,361.86,48.04,119.84,301.1
55,21,3.4421,361.86,48.04,119.84,301.1
55,22,3.5653,361.86,48.04,119.84,301.1
55,23,3.6565,361.86,48.04,119.84,301.1
55,24,3.6976,361.86,48.04,119.84,301.1
55,25,3.5758,361.86,48.04,119.84,301.1
55,26,3.6426,361.86,48.04,119.84,301.1
55,27,3.6295,361.86,48.04,119.84,301.1
55,28,3.6883,361.86,48.04,119.84,301.1
55,29,3.479,361.86,48.04,119.84,301.1
55,30,3.6646,361.86,48.04,119.84,301.1
55,31,3.2925,361.86,48.04,119.84,301.1
55,32,3.1682,361.86,48.04,119.84,301.1
55,33,3.3924,361.86,48.04,119.84,301.1
55,34,3.3565,361.86,48.04,119.84,301.1
55,35,3.5558,361.86,48.04,119.84,301.1
55,36,3.5336,361.86,48.04,119.84,301.1
55,37,3.3226,361.86,48.04,119.84,301.1
55,38,3.5493,361.86,48.04,119.84,301.1
55,39,3.3475,361.86,48.04,119.84,301.1
55,40,3.4477,361.86,48.04,119.84,301.1
55,41,3.425,361.86,48.04,119.84,301.1
55,42,3.4703,361.86,48.04,119.84,301.1
55,43,3.4115,361.86,48.04,119.84,301.1
55,44,3.3935,361.86,48.04,119.84,301.1
55,45,3.3614,361.86,48.04,119.84,301.1
55,46,3.3945,361.86,48.04,119.84,301.1
55,47,3.3768,361.86,48.04,119.84,301.1
55,48,3.2517,361.86,48.04,119.84,301.1
56,0,4.0747,361.81,48.68,119.91,299.9
56,1,3.933,361.81,48.68,119.91,299.9
56,2,3.942,361.81,48.68,119.91,299.9
56,3,4.0326,361.81,48.68,119.91,299.9
56,4,3.9373,361.81,48.68,119.91,299.9
56,5,3.7845,361.81,48.68,119.91,299.9
56,6,3.9922,361.81,48.68,119.91,299.9
56,7,3.7789,361.81,48.68,119.91,299.9
56,8,3.7835,361.81,48.68,119.91,299.9
56,9,3.8235,361.81,48.68,119.91,299.9
56,10,3.8348,361.81,48.68,119.91,299.9
56,11,3.9403,361.81,48.68,119.91,299.9
56,12,3.8828,361.81,48.68,119.91,299.9
56,13,3.8209,361.81,48.68,119.91,299.9
56,14,3.7233,361.81,48.68,119.91,299.9
56,15,3.692,361.81,48.68,119.91,299.9
56,16,3.8346,361.81,48.68,119.91,299.9
56,17,3.8165,361.81,48.68,119.91,299.9
56,18,3.6735,361.81,48.68,119.91,299.9
56,19,3.6572,361.81,48.68,119.91,299.9
56,20,3.7286,361.81,48.68,119.91,299.9
56,21,3.5058,361.81,48.68,119.91,299.9
56,22,3.6347,361.81,48.68,119.91,299.9
56,23,3.7239,361.81,48.68,119.91,299.9
56,24,3.7667,361.81,48.68,119.91,299.9
56,25,3.6391,361.81,48.68,119.91,299.9
56,26,3.712,361.81,48.68,119.91,299.9
56,27,3.6959,361.81,48.68,119.91,299.9
56,28,3.7558,361.81,48.68,119.91,299.9
56,29,3.5445,361.81,48.68,119.91,299.9
56,30,3.7336,361.81,48.68,119.91,299.9
56,31,3.353,361.81,48.68,119.91,299.9
56,32,3.229,361.81,48.68,119.91,299.9
56,33,3.4533,361.81,48.68,119.91,299.9
56,34,3.4194,361.81,48.68,119.91,299.9
56,35,3.6206,361.81,48.68,119.91,299.9
56,36,3.599,361.81,48.68,119.91,299.9
56,37,3.3864,361.81,48.68,119.91,299.9
56,38,3.6176,361.81,48.68,119.91,299.9
56,39,3.4108,361.81,48.68,119.91,299.9
56,40,3.5133,361.81,48.68,119.91,299.9
56,41,3.4895,361.81,48.68,119.91,299.9
56,42,3.536,361.81,48.68,119.91,299.9
56,43,3.4767,361.81,48.68,119.91,299.9
56,44,3.4554,361.81,48.68,119.91,299.9
56,45,3.4219,361.81,48.68,119.91,299.9
56,46,3.4572,361.81,48.68,119.91,299.9
56,47,3.4373,361.81,48.68,119.91,299.9
56,48,3.3121,361.81,48.68,119.91,299.9
57,0,4.1511,362.34,48.24,119.89,300.6
57,1,4.007,362.34,48.24,119.89,300.6
57,2,4.0133,362.34,48.24,119.89,300.6
57,3,4.1073,362.34,48.24,119.89,300.6
57,4,4.0122,362.34,48.24,119.89,300.6
57,5,3.8555,362.34,48.24,119.89,300.6
57,6,4.0659,362.34,48.24,119.89,300.6
57,7,3.8466,362.34,48.24,119.89,300.6
57,8,3.8511,362.34,48.24,119.89,300.6
57,9,3.8907,362.34,48.24,119.89,300.6
57,10,3.905,362.34,48.24,119.89,300.6
57,11,4.0108,362.34,48.24,119.89,300.6
57,12,3.953,362.34,48.24,119.89,300.6
57,13,3.8885,362.34,48.24,119.89,300.6
57,14,3.7922,362.34,48.24,119.89,300.6
57,15,3.7619,362.34,48.24,119.89,300.6
57,16,3.9065,362.34,48.24,119.89,300.6
57,17,3.8855,362.34,48.24,119.89,300.6
57,18,3.7413,362.34,48.24,119.89,300.6
57,19,3.7232,362.34,48.24,119.89,300.6
57,20,3.7959,362.34,48.24,119.89,300.6
57,21,3.5698,362.34,48.24,119.89,300.6
57,22,3.7006,362.34,48.24,119.89,300.6
57,23,3.7927,362.34,48.24,119.89,300.6
57,24,3.8369,362.34,48.24,119.89,300.6
57,25,3.7103,362.34,48.24,119.89,300.6
57,26,3.7802,362.34,48.24,119.89,300.6
57,27,3.7642,362.34,48.24,119.89,300.6
57,28,3.8267,362.34,48.24,119.89,300.6
57,29,3.6072,362.34,48.24,119.89,300.6
57,30,3.8013,362.34,48.24,119.89,300.6
57,31,3.4149,362.34,48.24,119.89,300.6
57,32,3.288,362.34,48.24,119.89,300.6
57,33,3.5186,362.34,48.24,119.89,300.6
57,34,3.4843,362.34,48.24,119.89,300.6
57,35,3.6868,362.34,48.24,119.89,300.6
57,36,3.6641,362.34,48.24,119.89,300.6
57,37,3.4476,362.34,48.24,119.89,300.6
57,38,3.6854,362.34,48.24,119.89,300.6
57,39,3.4727,362.34,48.24,119.89,300.6
57,40,3.5782,362.34,48.24,119.89,300.6
57,41,3.5552,362.34,48.24,119.89,300.6
57,42,3.601,362.34,48.24,119.89,300.6
57,43,3.5394,362.34,48.24,119.89,300.6
57,44,3.5186,362.34,48.24,119.89,300.6
57,45,3.4852,362.34,48.24,119.89,300.6
57,46,3.5213,362.34,48.24,119.89,300.6
57,47,3.502,362.34,48.24,119.89,300.6
57,48,3.3738,362.34,48.24,119.89,300.6
58,0,4.2242,362.04,48.16,119.93,299.1
58,1,4.0784,362.04,48.16,119.93,299.1
58,2,4.084,362.04,48.16,119.93,299.1
58,3,4.1811,362.04,48.16,119.93,299.1
58,4,4.0837,362.04,48.16,119.93,299.1
58,5,3.9245,362.04,48.16,119.93,299.1
58,6,4.139,362.04,48.16,119.93,299.1
58,7,3.9154,362.04,48.16,119.93,299.1
58,8,3.92,362.04,48.16,119.93,299.1
58,9,3.9609,362.04,48.16,119.93,299.1
58,10,3.975,362.04,48.16,119.93,299.1
58,11,4.0816,362.04,48.16,119.93,299.1
58,12,4.0236,362.04,48.16,119.93,299.1
58,13,3.96,362.04,48.16,119.93,299.1
58,14,3.8614,362.04,48.16,119.93,299.1
58,15,3.8286,362.04,48.16,119.93,299.1
58,16,3.9788,362.04,48.16,119.93,299.1
58,17,3.956,362.04,48.16,119.93,299.1
58,18,3.8085,362.04,48.16,119.93,299.1
58,19,3.7906,362.04,48.16,119.93,299.1
58,20,3.8628,362.04,48.16,119.93,299.1
58,21,3.6354,362.04,48.16,119.93,299.1
58,22,3.7639,362.04,48.16,119.93,299.1
58,23,3.862,362.04,48.16,119.93,299.1
58,24,3.904,362.04,48.16,119.93,299.1
58,25,3.7741,362.04,48.16,119.93,299.1
58,26,3.8473,362.04,48.16,119.93,299.1
58,27,3.8346,362.04,48.16,119.93,299.1
58,28,3.895,362.04,48.16,119.93,299.1
58,29,3.6735,362.04,48.16,119.93,299.1
58,30,3.869,362.04,48.16,119.93,299.1
58,31,3.4761,362.04,48.16,119.93,299.1
58,32,3.3462,362.04,48.16,119.93,299.1
58,33,3.5819,362.04,48.16,119.93,299.1
58,34,3.5432,362.04,48.16,119.93,299.1
58,35,3.7546,362.04,48.16,119.93,299.1
58,36,3.7297,362.04,48.16,119.93,299.1
58,37,3.5085,362.04,48.16,119.93,299.1
58,38,3.7497,362.04,48.16,119.93,299.1
58,39,3.535,362.04,48.16,119.93,299.1
58,40,3.6414,362.04,48.16,119.93,299.1
58,41,3.618,362.04,48.16,119.93,299.1
58,42,3.6639,362.04,48.16,119.93,299.1
58,43,3.6025,362.04,48.16,119.93,299.1
58,44,3.5845,362.04,48.16,119.93,299.1
58,45,3.5479,362.04,48.16,119.93,299.1
58,46,3.5833,362.04,48.16,119.93,299.1
58,47,3.5636,362.04,48.16,119.93,299.1
58,48,3.4346,362.04,48.16,119.93,299.1
59,0,4.3017,362.95,48.18,119.97,299.1
59,1,4.1508,362.95,48.18,119.97,299.1
59,2,4.1582,362.95,48.18,119.97,299.1
59,3,4.2547,362.95,48.18,119.97,299.1
59,4,4.157,362.95,48.18,119.97,299.1
59,5,3.9927,362.95,48.18,119.97,299.1
59,6,4.21,362.95,48.18,119.97,299.1
59,7,3.9877,362.95,48.18,119.97,299.1
59,8,3.9921,362.95,48.18,119.97,299.1
59,9,4.0307,362.95,48.18,119.97,299.1
59,10,4.0455,362.95,48.18,119.97,299.1
59,11,4.1553,362.95,48.18,119.97,299.1
59,12,4.093,362.95,48.18,119.97,299.1
59,13,4.0306,362.95,48.18,119.97,299.1
59,14,3.9296,362.95,48.18,119.97,299.1
59,15,3.8973,362.95,48.18,119.97,299.1
59,16,4.0458,362.95,48.18,119.97,299.1
59,17,4.0261,362.95,48.18,119.97,299.1
59,18,3.8769,362.95,48.18,119.97,299.1
59,19,3.8581,362.95,48.18,119.97,299.1
59,20,3.9335,362.95,48.18,119.97,299.1
59,21,3.6988,362.95,48.18,119.97,299.1
59,22,3.8334,362.95,48.18,119.97,299.1
59,23,3.9301,362.95,48.18,119.97,299.1
59,24,3.9743,362.95,48.18,119.97,299.1
59,25,3.8426,362.95,48.18,119.97,299.1
59,26,3.9148,362.95,48.18,119.97,299.1
59,27,3.899,362.95,48.18,119.97,299.1
59,28,3.9644,362.95,48.18,119.97,299.1
59,29,3.739,362.95,48.18,119.97,299.1
59,30,3.9389,362.95,48.18,119.97,299.1
59,31,3.5377,362.95,48.18,119.97,299.1
59,32,3.4043,362.95,48.18,119.97,299.1
59,33,3.6447,362.95,48.18,119.97,299.1
59,34,3.606,362.95,48.18,119.97,299.1
59,35,3.8211,362.95,48.18,119.97,299.1
59,36,3.7943,362.95,48.18,119.97,299.1
59,37,3.5725,362.95,48.18,119.97,299.1
59,38,3.8179,362.95,48.18,119.97,299.1
59,39,3.5972,362.95,48.18,119.97,299.1
59,40,3.7064,362.95,48.18,119.97,299.1
59,41,3.683,362.95,48.18,119.97,299.1
59,42,3.7285,362.95,48.18,119.97,299.1
59,43,3.6679,362.95,48.18,119.97,299.1
59,44,3.646,362.95,48.18,119.97,299.1
59,45,3.6126,362.95,48.18,119.97,299.1
59,46,3.6456,362.95,48.18,119.97,299.1
59,47,3.6269,362.95,48.18,119.97,299.1
59,48,3.4968,362.95,48.18,119.97,299.1
60,0,4.3744,363.01,48.15,119.85,301.8
60,1,4.2232,363.01,48.15,119.85,301.8
60,2,4.2309,363.01,48.15,119.85,301.8
60,3,4.329,363.01,48.15,119.85,301.8
60,4,4.2278,363.01,48.15,119.85,301.8
60,5,4.0644,363.01,48.15,119.85,301.8
60,6,4.2851,363.01,48.15,119.85,301.8
60,7,4.0568,363.01,48.15,119.85,301.8
60,8,4.0603,363.01,48.15,119.85,301.8
60,9,4.1007,363.01,48.15,119.85,301.8
60,10,4.1164,363.01,48.15,119.85,301.8
60,11,4.2295,363.01,48.15,119.85,301.8
60,12,4.1665,363.01,48.15,119.85,301.8
60,13,4.099,363.01,48.15,119.85,301.8
60,14,3.9979,363.01,48.15,119.85,301.8
60,15,3.9657,363.01,48.15,119.85,301.8
60,16,4.1176,363.01,48.15,119.85,301.8
60,17,4.0975,363.01,48.15,119.85,301.8
60,18,3.9451,363.01,48.15,119.85,301.8
60,19,3.9249,363.01,48.15,119.85,301.8
60,20,4.0015,363.01,48.15,119.85,301.8
60,21,3.7615,363.01,48.15,119.85,301.8
60,22,3.9004,363.01,48.15,119.85,301.8
60,23,3.9984,363.01,48.15,119.85,301.8
60,24,4.0453,363.01,48.15,119.85,301.8
60,25,3.9094,363.01,48.15,119.85,301.8
60,26,3.9836,363.01,48.15,119.85,301.8
60,27,3.968,363.01,48.15,119.85,301.8
60,28,4.0338,363.01,48.15,119.85,301.8
60,29,3.8031,363.01,48.15,119.85,301.8
60,30,4.0067,363.01,48.15,119.85,301.8
60,31,3.5984,363.01,48.15,119.85,301.8
60,32,3.465,363.01,48.15,119.85,301.8
60,33,3.7098,363.01,48.15,119.85,301.8
60,34,3.6699,363.01,48.15,119.85,301.8
60,35,3.8895,363.01,48.15,119.85,301.8
60,36,3.8608,363.01,48.15,119.85,301.8
60,37,3.6333,363.01,48.15,119.85,301.8
60,38,3.8829,363.01,48.15,119.85,301.8
60,39,3.661,363.01,48.15,119.85,301.8
60,40,3.7709,363.01,48.15,119.85,301.8
60,41,3.7469,363.01,48.15,119.85,301.8
60,42,3.7943,363.01,48.15,119.85,301.8
60,43,3.7294,363.01,48.15,119.85,301.8
60,44,3.7089,363.01,48.15,119.85,301.8
60,45,3.6747,363.01,48.15,119.85,301.8
60,46,3.7092,363.01,48.15,119.85,301.8
60,47,3.6899,363.01,48.15,119.85,301.8
60,48,3.5571,363.01,48.15,119.85,301.8
61,0,4.4511,362.37,48.14,119.77,299.9
61,1,4.2982,362.37,48.14,119.77,299.9
61,2,4.3042,362.37,48.14,119.77,299.9
61,3,4.4016,362.37,48.14,119.77,299.9
61,4,4.2995,362.37,48.14,119.77,299.9
61,5,4.1328,362.37,48.14,119.77,299.9
61,6,4.3591,362.37,48.14,119.77,299.9
61,7,4.125,362.37,48.14,119.77,299.9
61,8,4.13,362.37,48.14,119.77,299.9
61,9,4.1724,362.37,48.14,119.77,299.9
61,10,4.187,362.37,48.14,119.77,299.9
61,11,4.3014,362.37,48.14,119.77,299.9
61,12,4.2367,362.37,48.14,119.77,299.9
61,13,4.1711,362.37,48.14,119.77,299.9
61,14,4.0652,362.37,48.14,119.77,299.9
61,15,4.0318,362.37,48.14,119.77,299.9
61,16,4.1861,362.37,48.14,119.77,299.9
61,17,4.1662,362.37,48.14,119.77,299.9
61,18,4.0092,362.37,48.14,119.77,299.9
61,19,3.9933,362.37,48.14,119.77,299.9
61,20,4.0708,362.37,48.14,119.77,299.9
61,21,3.8262,362.37,48.14,119.77,299.9
61,22,3.9677,362.37,48.14,119.77,299.9
61,23,4.0673,362.37,48.14,119.77,299.9
61,24,4.1131,362.37,48.14,119.77,299.9
61,25,3.9754,362.37,48.14,119.77,299.9
61,26,4.0515,362.37,48.14,119.77,299.9
61,27,4.0359,362.37,48.14,119.77,299.9
61,28,4.1009,362.37,48.14,119.77,299.9
61,29,3.8672,362.37,48.14,119.77,299.9
61,30,4.0749,362.37,48.14,119.77,299.9
61,31,3.6613,362.37,48.14,119.77,299.9
61,32,3.5235,362.37,48.14,119.77,299.9
61,33,3.7695,362.37,48.14,119.77,299.9
61,34,3.7334,362.37,48.14,119.77,299.9
61,35,3.9546,362.37,48.14,119.77,299.9
61,36,3.9258,362.37,48.14,119.77,299.9
61,37,3.6965,362.37,48.14,119.77,299.9
61,38,3.9504,362.37,48.14,119.77,299.9
61,39,3.7235,362.37,48.14,119.77,299.9
61,40,3.8359,362.37,48.14,119.77,299.9
61,41,3.8105,362.37,48.14,119.77,299.9
61,42,3.8584,362.37,48.14,119.77,299.9
61,43,3.7955,362.37,48.14,119.77,299.9
61,44,3.7741,362.37,48.14,119.77,299.9
61,45,3.7371,362.37,48.14,119.77,299.9
61,46,3.7745,362.37,48.14,119.77,299.9
61,47,3.7521,362.37,48.14,119.77,299.9
61,48,3.6187,362.37,48.14,119.77,299.9
62,0,4.5249,362.43,48.64,119.84,300.7
62,1,4.3696,362.43,48.64,119.84,300.7
62,2,4.3734,362.43,48.64,119.84,300.7
62,3,4.4773,362.43,48.64,119.84,300.7
62,4,4.3713,362.43,48.64,119.84,300.7
62,5,4.2012,362.43,48.64,119.84,300.7
62,6,4.4327,362.43,48.64,119.84,300.7
62,7,4.1946,362.43,48.64,119.84,300.7
62,8,4.1979,362.43,48.64,119.84,300.7
62,9,4.2415,362.43,48.64,119.84,300.7
62,10,4.2554,362.43,48.64,119.84,300.7
62,11,4.3728,362.43,48.64,119.84,300.7
62,12,4.3108,362.43,48.64,119.84,300.7
62,13,4.2415,362.43,48.64,119.84,300.7
62,14,4.1353,362.43,48.64,119.84,300.7
62,15,4.1009,362.43,48.64,119.84,300.7
62,16,4.2567,362.43,48.64,119.84,300.7
62,17,4.2372,362.43,48.64,119.84,300.7
62,18,4.079,362.43,48.64,119.84,300.7
62,19,4.059,362.43,48.64,119.84,300.7
62,20,4.1386,362.43,48.64,119.84,300.7
62,21,3.8929,362.43,48.64,119.84,300.7
